Real words:
Base	Ortho	HumanVoice	MinGenVoice	PredictedVoice	Derivative	Prob	id_voice_s1	id_voice_root	id_voice_affix	no_long_v_f	no_long_v	Average
bɪlθ	bilth	3.66666666667	2.94280762149	5.2505657701	bɪlðz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.237578347607
rəstɪlθ	ristilth	4.68421052632	2.94280762149	4.65323837211	rəstɪlθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
rəstɪlθ	ristilth	4.68421052632	2.94280762149	4.65323837211	rəstɪlðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
lɪθ	lith	4.23529411765	3.14399626383	5.2505657701	lɪθs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
lɪθ	lith	4.23529411765	3.14399626383	5.2505657701	lɪðz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.237578347607
biθ	beeth	4.88235294118	3.71499773772	4.22774423777	biθs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
biθ	beeth	4.88235294118	3.71499773772	4.22774423777	biðz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.433578347607
ɹikrəθ	reecrith	3.61111111111	3.37825202937	4.25437631313	ɹikrəθs	0.542396052188	0.0	0.0	0.195563468991	0.0	0.392	0.293781734495
ɹikrəθ	reecrith	3.61111111111	3.37825202937	4.25437631313	ɹikrəðz	0.457603947812	0.0	0.304436531009	0.0	0.0	0.392	0.348218265505
zəziθ	zuzzeeth	3.86666666667	3.71499773772	4.10064350511	zəziθs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
zəziθ	zuzzeeth	3.86666666667	3.71499773772	4.10064350511	zəziðz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.348218265505
fɪdəθ	fiddith	2.86666666667	3.37825202937	4.65323837211	fɪdəθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
fɪdəθ	fiddith	2.86666666667	3.37825202937	4.65323837211	fɪdəðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
təspɪθ	tuspith	3.41176470588	3.14399626383	4.65323837211	təspɪθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
təspɪθ	tuspith	3.41176470588	3.14399626383	4.65323837211	təspɪðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
noʊf	nofe	4.6	3.23277667276	4.22774423777	noʊfs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
noʊf	nofe	4.6	3.23277667276	4.22774423777	noʊvz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.433578347607
səkloʊf	sekloaf	5.4	3.23277667276	4.10064350511	səkloʊfs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
səkloʊf	sekloaf	5.4	3.23277667276	4.10064350511	səkloʊvz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.348218265505
voʊləf	volif	3.70588235294	2.84311924075	4.10064350511	voʊləfs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
voʊləf	volif	3.70588235294	2.84311924075	4.10064350511	voʊləvz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.348218265505
nətoʊf	nitoaf	5.14285714286	3.23277667276	4.10064350511	nətoʊfs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
nətoʊf	nitoaf	5.14285714286	3.23277667276	4.10064350511	nətoʊvz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.348218265505
ɹoʊf	rowf	5.38461538462	3.23277667276	4.22774423777	ɹoʊfs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
ɹoʊf	rowf	5.38461538462	3.23277667276	4.22774423777	ɹoʊvz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.433578347607
floʊdəf	flodaf	4.75	2.84311924075	4.25437631313	floʊdəfs	0.542396052188	0.0	0.0	0.195563468991	0.0	0.392	0.293781734495
floʊdəf	flodaf	4.75	2.84311924075	4.25437631313	floʊdəvz	0.457603947812	0.0	0.304436531009	0.0	0.0	0.392	0.348218265505
brəloʊθ	brelowth	5.76923076923	3.70266436674	4.10064350511	brəloʊθs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
brəloʊθ	brelowth	5.76923076923	3.70266436674	4.10064350511	brəloʊðz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.348218265505
moʊdəθ	modith	3.5	3.37825202937	4.25437631313	moʊdəθs	0.542396052188	0.0	0.0	0.195563468991	0.0	0.392	0.293781734495
moʊdəθ	modith	3.5	3.37825202937	4.25437631313	moʊdəðz	0.457603947812	0.0	0.304436531009	0.0	0.0	0.392	0.348218265505
doʊθ	doath	5.14285714286	3.70266436674	4.22774423777	doʊθs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
doʊθ	doath	5.14285714286	3.70266436674	4.22774423777	doʊðz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.433578347607
ʧoʊθ	choath	5.0	3.70266436674	4.22774423777	ʧoʊθs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
ʧoʊθ	choath	5.0	3.70266436674	4.22774423777	ʧoʊðz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.433578347607
roʊsəθ	rocith	4.57142857143	3.37825202937	4.20433545911	roʊsəθs	0.534055909852	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
roʊsəθ	rocith	4.57142857143	3.37825202937	4.20433545911	roʊsəðz	0.465944090148	0.0	0.304436531009	0.0	0.157222972552	0.392	0.426829751781
nəboʊθ	naboath	3.71428571429	3.70266436674	4.10064350511	nəboʊθs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
nəboʊθ	naboath	3.71428571429	3.70266436674	4.10064350511	nəboʊðz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.348218265505
junəf	younif	4.5	2.84311924075	4.06518435833	junəfs	0.489135940279	0.0	0.0	0.195563468991	0.157222972552	0.784	0.568393220771
junəf	younif	4.5	2.84311924075	4.06518435833	junəvz	0.510864059721	0.0	0.304436531009	0.0	0.0	0.784	0.544218265505
duf	doof	4.33333333333	3.10443265564	4.22774423777	dufs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
duf	doof	4.33333333333	3.10443265564	4.22774423777	duvz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.433578347607
tɹəluf	traloof	5.21428571429	3.10443265564	4.10064350511	tɹəlufs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
tɹəluf	traloof	5.21428571429	3.10443265564	4.10064350511	tɹəluvz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.348218265505
ruvəθ	ruveth	3.4	3.37825202937	4.25437631313	ruvəθs	0.542396052188	0.0	0.0	0.195563468991	0.0	0.392	0.293781734495
ruvəθ	ruveth	3.4	3.37825202937	4.25437631313	ruvəðz	0.457603947812	0.0	0.304436531009	0.0	0.0	0.392	0.348218265505
kənuθ	kanuth	4.0625	3.75805816184	4.10064350511	kənuθs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
kənuθ	kanuth	4.0625	3.75805816184	4.10064350511	kənuðz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.348218265505
huθ	hooth	5.5	3.75805816184	4.22774423777	huθs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.372393220771
huθ	hooth	5.5	3.75805816184	4.22774423777	huðz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.433578347607
stʊkəf	stookif	4.25	2.84311924075	4.65323837211	stʊkəfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
stʊkəf	stookif	4.25	2.84311924075	4.65323837211	stʊkəvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
klʊf	cloof	4.95238095238	3.01947535218	5.2505657701	klʊfs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
klʊf	cloof	4.95238095238	3.01947535218	5.2505657701	klʊvz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.237578347607
stərʊf	stiroof	5.17647058824	3.01947535218	4.65323837211	stərʊfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
stərʊf	stiroof	5.17647058824	3.01947535218	4.65323837211	stərʊvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
wʊkəθ	wooketh	3.2	0	4.65323837211	wʊkəθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
wʊkəθ	wooketh	3.2	0	4.65323837211	wʊkəðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
prʊθ	pruth	3.90476190476	3.82198164782	5.2505657701	prʊθs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
prʊθ	pruth	3.90476190476	3.82198164782	5.2505657701	prʊðz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.237578347607
ʃədʊθ	sheduth	3.0625	3.82198164782	4.65323837211	ʃədʊθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
ʃədʊθ	sheduth	3.0625	3.82198164782	4.65323837211	ʃədʊðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
kwəzʌf	quazuf	4.13043478261	2.78083325134	4.65323837211	kwəzʌfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
kwəzʌf	quazuf	4.13043478261	2.78083325134	4.65323837211	kwəzʌvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
brʌnləf	brunlif	3.53333333333	2.84311924075	4.65323837211	brʌnləfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
brʌnləf	brunlif	3.53333333333	2.84311924075	4.65323837211	brʌnləvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
bʌnf	bunf	4.38095238095	4.1551525957	5.2505657701	bʌnfs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
bʌnf	bunf	4.38095238095	4.1551525957	5.2505657701	bʌnvz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.237578347607
ʃʌtəf	shuttif	3.11111111111	2.84311924075	4.65323837211	ʃʌtəfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
ʃʌtəf	shuttif	3.11111111111	2.84311924075	4.65323837211	ʃʌtəvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
nədʌlf	nadulf	4.70588235294	4.66576772882	4.65323837211	nədʌlfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
nədʌlf	nadulf	4.70588235294	4.66576772882	4.65323837211	nədʌlvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
sʌf	suff	3.375	2.78083325134	5.2505657701	sʌfs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
sʌf	suff	3.375	2.78083325134	5.2505657701	sʌvz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.237578347607
sʌlθ	sulth	3.63157894737	2.94280762149	5.2505657701	sʌlθs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
sʌlθ	sulth	3.63157894737	2.94280762149	5.2505657701	sʌlðz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.237578347607
səpʌlθ	sepulth	5.0	2.94280762149	4.65323837211	səpʌlθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
səpʌlθ	sepulth	5.0	2.94280762149	4.65323837211	səpʌlðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
səstʌθ	sistuth	3.89473684211	3.52664992714	4.65323837211	səstʌθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
səstʌθ	sistuth	3.89473684211	3.52664992714	4.65323837211	səstʌðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
kʌθ	kuth	4.41176470588	3.52664992714	5.2505657701	kʌθs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
kʌθ	kuth	4.41176470588	3.52664992714	5.2505657701	kʌðz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.237578347607
tʌlpəθ	tulpith	3.5625	3.37825202937	4.65323837211	tʌlpəθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
tʌlpəθ	tulpith	3.5625	3.37825202937	4.65323837211	tʌlpəðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
ʤʌkəθ	juckith	3.76470588235	3.37825202937	4.65323837211	ʤʌkəθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.0977817344954
ʤʌkəθ	juckith	3.76470588235	3.37825202937	4.65323837211	ʤʌkəðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.152218265505
